,Height_in_Inches,Weight_in_Kg,Followers Instagram,Followers Tiktok,Followers Twitter,NIL Value,Legacy,School Max Group,School Count Group,Hometown Max Group,Hometown Count Group,Sport_Football,Position_C,Position_CB,Position_CG,Position_DL,Position_EDGE,Position_IOL,Position_K,Position_LB,Position_OT,Position_P,Position_PF,Position_PG,"Position_PG, SG",Position_QB,Position_RB,Position_S,Position_SF,Position_SG,Position_TE,Position_WR
1269,0.37,0.48593350383631717,0.04137765754768542,0.0007857142857142857,0.028205128205128202,0.04403629121487054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,0.38,0.48593350383631717,0.03189488257738375,7.571428571428571e-05,0.056410256410256404,0.04403629121487054,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,0.37,0.44757033248081846,0.030515569854430782,0.00047071428571428573,0.12307692307692307,0.04403629121487054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,0.385,0.4603580562659847,0.037929375740302994,7.500000000000001e-05,0.07948717948717948,0.04403629121487054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1273,0.39,0.4603580562659847,0.051722502969832704,0.0,0.7692307692307692,0.04403629121487054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1274,0.41000000000000003,0.7672634271099745,0.0007775875475647371,0.10285714285714286,0.07435897435897436,0.04182341225934941,0.0,0.1111111111111111,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,0.405,0.639386189258312,0.029481085312216056,0.001642857142857143,0.05897435897435897,0.04182341225934941,0.0,1.0,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,0.39,0.5626598465473146,0.048274221162450275,0.0,0.717948717948718,0.04182341225934941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1277,0.375,0.47314578005115093,0.029481085312216056,0.002357142857142857,0.11538461538461538,0.04182341225934941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,0.38,0.4603580562659847,0.023791420330035052,0.0010714285714285715,0.03846153846153846,0.03961053330382828,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,0.39,0.4603580562659847,0.02586038941446451,0.0008571428571428572,0.1923076923076923,0.03961053330382828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1281,0.38,0.4987212276214834,0.021377623064867353,0.0013571428571428571,0.04871794871794872,0.03961053330382828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1282,0.395,0.5498721227621484,0.02327417805892769,0.0006492857142857143,0.02292307692307692,0.03961053330382828,0.0,0.0,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,0.385,0.44757033248081846,0.043101798451376634,0.0,0.641025641025641,0.03961053330382828,0.0,0.2222222222222222,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,0.395,0.5498721227621484,0.03172246848701463,0.0071428571428571435,0.02564102564102564,0.03739765434830714,0.0,0.1111111111111111,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,0.395,0.4603580562659847,0.03361902348107496,7.142857142857143e-07,0.01858974358974359,0.03739765434830714,0.0,1.0,0.14705882352941174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1286,0.365,0.421994884910486,0.025515561233726267,0.0030714285714285717,0.11025641025641025,0.03739765434830714,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,0.39,0.5115089514066496,0.032584538938860236,2.7857142857142858e-05,0.04358974358974359,0.03739765434830714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1288,0.38,0.4987212276214834,0.032584538938860236,0.0017857142857142859,0.041025641025641026,0.03739765434830714,0.0,0.0,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,0.38,0.4347826086956522,0.024308662601142415,0.003642857142857143,0.1282051282051282,0.03739765434830714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,0.4,0.5498721227621484,0.03120522621590727,0.00012285714285714287,0.06923076923076922,0.03739765434830714,0.0,0.1111111111111111,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,0.375,0.48593350383631717,0.01948106807080702,0.006214285714285715,0.22307692307692306,0.035184775392786014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,0.38,0.47314578005115093,0.02361900623966593,0.00036785714285714286,0.09743589743589744,0.035184775392786014,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1294,0.4,0.4987212276214834,0.026377631685571872,0.013285714285714286,0.05384615384615384,0.035184775392786014,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,0.37,0.4987212276214834,0.01568795808268635,5.642857142857143e-05,0.0641025641025641,0.035184775392786014,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,0.36,0.421994884910486,0.022584521697451204,0.005285714285714286,0.035897435897435895,0.035184775392786014,0.0,0.4444444444444445,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,0.4,0.6138107416879796,0.028101772589263083,0.0019285714285714286,0.06923076923076922,0.03297189643726488,0.0,0.1111111111111111,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,0.4,0.5242966751918159,0.028101772589263083,0.003642857142857143,0.11025641025641025,0.03297189643726488,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1299,0.41500000000000004,0.5882352941176471,0.02620521759520275,0.0035,0.12564102564102564,0.03297189643726488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,0.37,0.3964194373401535,0.02861901486037045,0.0003664285714285714,0.013153846153846153,0.03297189643726488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,0.375,0.4603580562659847,0.028101772589263083,3.5714285714285714e-06,0.030769230769230767,0.03297189643726488,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1302,0.305,0.38363171355498726,0.02844660077000133,0.00038,0.01364102564102564,0.03297189643726488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,0.4,0.5242966751918159,0.01706727080563932,0.030714285714285715,0.015487179487179486,0.03230803275060854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,0.385,0.47314578005115093,0.02758453031815572,0.0008571428571428572,0.017384615384615384,0.03230803275060854,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1305,0.38,0.4603580562659847,0.017412098986377564,0.0015714285714285715,0.056410256410256404,0.0316441690639522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1306,0.39,0.4603580562659847,0.013963817178995135,0.015714285714285715,0.14615384615384613,0.031201593272847973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1307,0.37,0.3964194373401535,0.026550045775940993,0.00035,0.012564102564102564,0.031201593272847973,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,0.385,0.4603580562659847,0.01465347354047162,0.0012857142857142859,0.04615384615384615,0.03075901748174375,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1309,0.42,0.5115089514066496,0.025687975324095388,0.0007857142857142857,0.028205128205128202,0.03075901748174375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,0.34,0.4884910485933504,0.0249983189626189,0.0018571428571428571,0.02076923076923077,0.029873865899535293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,0.4,0.5370843989769821,0.02620521759520275,0.0013571428571428571,0.04871794871794872,0.029873865899535293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,0.41000000000000003,0.5370843989769821,0.01827416943822317,0.000375,0.01346153846153846,0.029873865899535293,0.0,0.0,0.08823529411764705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,0.42,0.5370843989769821,0.01706727080563932,0.0020714285714285717,0.07435897435897436,0.029873865899535293,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,0.375,0.40920716112531974,0.016205200353793713,0.00013714285714285716,0.10512820512820513,0.02943129010843107,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,0.375,0.4603580562659847,0.02068796670339087,7.142857142857143e-06,0.022743589743589743,0.025005532197388804,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,0.35000000000000003,0.421994884910486,0.014136231269364257,0.0009285714285714286,0.03333333333333333,0.024784244301836685,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,0.38,0.421994884910486,0.019136239890068775,0.0015714285714285715,0.056410256410256404,0.024562956406284572,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,0.375,0.421994884910486,0.01068794946198183,0.0010714285714285715,0.03846153846153846,0.024562956406284572,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,0.385,0.48593350383631717,0.019653482161176142,0.0014285714285714286,0.05128205128205128,0.023235229032971892,0.0,0.1111111111111111,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,0.38,0.44757033248081846,0.0077569099257067675,0.0010714285714285715,0.041025641025641026,0.022571365346315556,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,0.37,0.48593350383631717,0.010170707190874467,7.142857142857143e-07,0.061538461538461535,0.021464925868554988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,0.37,0.38363171355498726,0.016377614444162837,0.0002671428571428572,0.009589743589743589,0.021243637973002875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,0.36,0.421994884910486,0.01603278626342459,0.00047857142857142857,0.01717948717948718,0.021022350077450763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,0.36,0.421994884910486,0.014825887630840742,0.00021571428571428571,0.007743589743589743,0.019694622704138083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,0.375,0.44757033248081846,0.014308645359733379,0.0007857142857142857,0.028205128205128202,0.019694622704138083,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,0.36,0.4603580562659847,0.013963817178995135,0.00041142857142857143,0.014769230769230769,0.018809471121929627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,0.38,0.44757033248081846,0.01327416081751865,0.0017857142857142859,0.0641025641025641,0.018588183226377515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,0.37,0.4987212276214834,0.012756918546411287,0.0007142857142857143,0.024974358974358974,0.018145607435273287,0.0,0.0,0.0588235294117647,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,0.37,0.4347826086956522,0.004998284479800827,0.004,0.035897435897435895,0.017924319539721175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,0.375,0.319693094629156,0.02068796670339087,0.0,0.30769230769230765,0.01681788006196061,0.0,0.0,0.0588235294117647,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,0.365,0.4603580562659847,0.011550019913827437,0.00023500000000000002,0.008435897435897436,0.01615401637530427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,0.365,0.48593350383631717,0.004308628118324342,0.0007142857142857143,0.02564102564102564,0.015047576897543703,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,0.375,0.4347826086956522,0.008791394467921496,0.0014285714285714286,0.05128205128205128,0.01482628900199159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,0.36,0.4347826086956522,0.007584495835337646,0.000635,0.022794871794871795,0.014383713210887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,0.36,0.40920716112531974,0.0003000005172422711,0.0,0.004487179487179487,0.013941137419783135,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,0.37,0.40920716112531974,0.008274152196814133,0.0007857142857142857,0.028205128205128202,0.013941137419783135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,0.365,0.4347826086956522,0.007584495835337646,0.0010714285714285715,0.03846153846153846,0.01349856162867891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,0.36,0.3580562659846548,0.007929324016075889,0.0008571428571428572,0.030769230769230767,0.013277273733126798,0.0,0.0,0.0588235294117647,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,0.375,0.4347826086956522,0.006894839473861161,6.428571428571429e-05,0.035897435897435895,0.012613410046470458,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,0.375,0.44757033248081846,0.005687940841277312,0.0015,0.05384615384615384,0.011949546359814118,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,0.365,0.3964194373401535,0.0001327588495842234,0.0095,0.05128205128205128,0.009736667404292985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,0.365,0.4347826086956522,0.010860363552350951,0.0,0.16153846153846152,0.0075237884487718495,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,0.375,0.4603580562659847,0.0006965529250912502,0.0012142857142857144,0.04358974358974359,0.007081212657667625,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,0.38,0.44757033248081846,0.0013051746640942482,0.0,0.019435897435897433,0.0017703031644169063,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,0.405,0.44757033248081846,0.0015534509542257829,0.0,0.023128205128205126,0.0013277273733126784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,0.37,0.4347826086956522,0.0009258636652821815,0.0,0.013794871794871794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,0.365,0.5882352941176471,0.016205200353793713,0.0008571428571428572,0.06923076923076922,0.027660986944014157,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,0.365,0.5370843989769821,0.021722451245605595,0.00039571428571428575,0.014205128205128204,0.026554547466253596,0.0,0.0,0.1764705882352941,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,0.365,0.6010230179028133,0.00930863673902886,0.015714285714285715,0.014179487179487178,0.025890683779597252,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,0.365,0.5242966751918159,0.01827416943822317,0.0010714285714285715,0.03846153846153846,0.023677804824076124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,0.365,0.5370843989769821,0.005170698570169948,0.0003742857142857143,0.013435897435897435,0.02301394113741978,0.0,0.1111111111111111,0.11764705882352941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,0.425,0.47314578005115093,0.017412098986377564,0.0005464285714285714,0.019615384615384614,0.022571365346315556,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,0.41000000000000003,0.6138107416879796,0.004308628118324342,0.0007857142857142857,0.028205128205128202,0.022571365346315556,0.0,0.0,0.08823529411764705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,0.41000000000000003,0.5115089514066496,0.014825887630840742,0.003357142857142857,0.013102564102564102,0.02080106218189865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,0.365,0.5882352941176471,0.014998301721209863,0.00027642857142857146,0.009923076923076923,0.019915910599690195,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,0.365,0.5626598465473146,0.015515543992317226,0.00048071428571428576,0.017256410256410254,0.019252046913033855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
